file_name,URL
2002-06-03.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-03/toc_unixml/1733-4.xml;fileType=text%2Fxml
2002-06-04.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-04/toc_unixml/1741-4.xml;fileType=text%2Fxml
2002-06-05.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-05/toc_unixml/1744-2.xml;fileType=text%2Fxml
2002-06-06.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-06/toc_unixml/1748-5.xml;fileType=text%2Fxml
2002-06-17.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-17/toc_unixml/1763-3.xml;fileType=text%2Fxml
2002-06-18.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-18/toc_unixml/1768-4.xml;fileType=text%2Fxml
2002-06-19.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-19/toc_unixml/1774-3.xml;fileType=text%2Fxml
2002-06-20.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-20/toc_unixml/1777-2.xml;fileType=text%2Fxml
2002-06-24.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-24/toc_unixml/1784-3.xml;fileType=text%2Fxml
2002-06-25.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-25/toc_unixml/1793-3.xml;fileType=text%2Fxml
2002-06-26.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-26/toc_unixml/1797-3.xml;fileType=text%2Fxml
2002-06-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-06-27/toc_unixml/1800-5aa.xml;fileType=text%2Fxml
2002-08-19.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-08-19/toc_unixml/1869-4.xml;fileType=text%2Fxml
2002-08-20.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-08-20/toc_unixml/1873-5.xml;fileType=text%2Fxml
